run_id,model_id,provider,sample_id,base_prompt_hash,formatting_prompt,input_text,expected_output,actual_output,latency_total_ms,latency_ttft_ms,tokens_in,tokens_out,cost_usd,finish_reason,error,attempted_at,completed_at,chain_input_text,baseline_model_id,baseline_error
chained-full-impeller-stem-granite-4-1-8b-iter09,granite-4-1-8b,impeller-stem+ibm-granite,ADDR-010,7d8c326253d4,,mail to three three three broadway new york new york one oh oh one three,"mail to 333 Broadway, New York, NY 10013",mail to 333 Broadway New York NY 10013,681.09,584.92,2139,12,0.00010815,stop,,2026-05-06T08:27:39.916278+00:00,2026-05-06T08:27:40.597425+00:00,mail to 333 Broadway New York New York 10013,impeller-stem-baseline,
chained-full-impeller-stem-granite-4-1-8b-iter09,granite-4-1-8b,impeller-stem+ibm-granite,ADDR-E002,7d8c326253d4,,fifteen fifth avenue manhattan,"15 Fifth Avenue, Manhattan",15 5th Avenue Manhattan,232.01,164.29,2133,7,0.00010735,stop,,2026-05-06T08:27:40.366971+00:00,2026-05-06T08:27:40.599020+00:00,15 5th Avenue Manhattan,impeller-stem-baseline,
chained-full-impeller-stem-granite-4-1-8b-iter09,granite-4-1-8b,impeller-stem+ibm-granite,ADDR-E004,7d8c326253d4,,exit eighty seven off i ninety five,exit 87 off I-95,Exit 87 Off I-95,196.78,139.69,2134,8,0.0001075,stop,,2026-05-06T08:27:40.446906+00:00,2026-05-06T08:27:40.643741+00:00,Exit 87 Off I 95,impeller-stem-baseline,
chained-full-impeller-stem-granite-4-1-8b-iter09,granite-4-1-8b,impeller-stem+ibm-granite,ADDR-E001,7d8c326253d4,,send to one two three main street apartment seven b new york new york one oh oh oh one,"send to 123 Main Street, Apt 7B, New York, NY 10001",send to 123 Main Street Apt 7B New York NY 10001,450.22,139.56,2145,17,0.00010895,stop,,2026-05-06T08:27:40.294026+00:00,2026-05-06T08:27:40.744284+00:00,send to 123 Main Street Apartment 7 B New York New York 10001,impeller-stem-baseline,
chained-full-impeller-stem-granite-4-1-8b-iter09,granite-4-1-8b,impeller-stem+ibm-granite,ADDR-E007,7d8c326253d4,,two hundred queen street toronto ontario m five h two m nine canada,"200 Queen Street, Toronto, ON M5H 2M9, Canada",200 Queen Street Toronto ON M5H2M9 Canada,217.94,114.67,2142,13,0.0001084,stop,,2026-05-06T08:27:40.550249+00:00,2026-05-06T08:27:40.768240+00:00,200 Queen Street Toronto Ontario M 5 H 2 M 9 Canada,impeller-stem-baseline,
chained-full-impeller-stem-granite-4-1-8b-iter09,granite-4-1-8b,impeller-stem+ibm-granite,ADDR-E005,7d8c326253d4,,rural route two box one fifteen,RR 2 Box 115,Rural Route 2 Box 115,314.77,243.34,2135,9,0.00010765,stop,,2026-05-06T08:27:40.463463+00:00,2026-05-06T08:27:40.778255+00:00,Rural Route 2 Box 115,impeller-stem-baseline,
chained-full-impeller-stem-granite-4-1-8b-iter09,granite-4-1-8b,impeller-stem+ibm-granite,ADDR-E006,7d8c326253d4,,ten downing street london s w one a two a a,"10 Downing Street, London SW1A 2AA",10 Downing Street London SW1A2AA,277.88,199.02,2140,10,0.000108,stop,,2026-05-06T08:27:40.507888+00:00,2026-05-06T08:27:40.785815+00:00,10 Downing Street London S W 1 A 2 A A,impeller-stem-baseline,
chained-full-impeller-stem-granite-4-1-8b-iter09,granite-4-1-8b,impeller-stem+ibm-granite,DRUG-002,7d8c326253d4,,amoxicillin two fifty milligrams three times a day,amoxicillin 250 mg three times a day,amoxicillin 250 milligrams three times a day,226.08,129.42,2138,12,0.0001081,stop,,2026-05-06T08:27:40.599461+00:00,2026-05-06T08:27:40.825578+00:00,amoxicillin two fifty milligrams three times a day,impeller-stem-baseline,
chained-full-impeller-stem-granite-4-1-8b-iter09,granite-4-1-8b,impeller-stem+ibm-granite,DRUG-001,7d8c326253d4,Format dosages with mg/mcg unit abbreviations.,prescribe metformin five hundred milligrams twice daily,prescribe metformin 500 mg twice daily,prescribe metformin 500 mg twice daily,293.92,152.90,2156,11,0.0001089,stop,,2026-05-06T08:27:40.598302+00:00,2026-05-06T08:27:40.892528+00:00,prescribe metformin five hundred milligrams twice daily,impeller-stem-baseline,
chained-full-impeller-stem-granite-4-1-8b-iter09,granite-4-1-8b,impeller-stem+ibm-granite,DRUG-003,7d8c326253d4,Format dosages with mg/mcg unit abbreviations.,lisinopril ten milligrams once daily,lisinopril 10 mg once daily,lisinopril 10 mg once daily,264.62,159.16,2154,10,0.0001087,stop,,2026-05-06T08:27:40.644153+00:00,2026-05-06T08:27:40.908826+00:00,lisinopril ten milligrams once daily,impeller-stem-baseline,
chained-full-impeller-stem-granite-4-1-8b-iter09,granite-4-1-8b,impeller-stem+ibm-granite,DRUG-004,7d8c326253d4,,ibuprofen four hundred milligrams every six hours,ibuprofen 400 mg every 6 hours,ibuprofen 400 milligrams every six hours,202.95,123.46,2137,11,0.00010795,stop,,2026-05-06T08:27:40.744562+00:00,2026-05-06T08:27:40.947545+00:00,ibuprofen four hundred milligrams every six hours,impeller-stem-baseline,
chained-full-impeller-stem-granite-4-1-8b-iter09,granite-4-1-8b,impeller-stem+ibm-granite,DRUG-005,7d8c326253d4,Format dosages with mg/mcg unit abbreviations.,atorvastatin twenty milligrams at bedtime,atorvastatin 20 mg at bedtime,atorvastatin 20 mg at bedtime,200.19,130.68,2154,10,0.0001087,stop,,2026-05-06T08:27:40.768523+00:00,2026-05-06T08:27:40.968748+00:00,atorvastatin twenty milligrams at bedtime,impeller-stem-baseline,
chained-full-impeller-stem-granite-4-1-8b-iter09,granite-4-1-8b,impeller-stem+ibm-granite,DRUG-006,7d8c326253d4,,levothyroxine seventy five micrograms in the morning,levothyroxine 75 mcg in the morning,levothyroxine 75 µg in the morning,260.68,145.83,2139,15,0.00010845,stop,,2026-05-06T08:27:40.778486+00:00,2026-05-06T08:27:41.039240+00:00,levothyroxine seventy five micrograms in the morning,impeller-stem-baseline,
chained-full-impeller-stem-granite-4-1-8b-iter09,granite-4-1-8b,impeller-stem+ibm-granite,DRUG-008,7d8c326253d4,,omeprazole twenty milligrams before breakfast,omeprazole 20 mg before breakfast,omeprazole 20 mg before breakfast,230.01,175.46,2135,9,0.00010765,stop,,2026-05-06T08:27:40.825847+00:00,2026-05-06T08:27:41.055905+00:00,omeprazole twenty milligrams before breakfast,impeller-stem-baseline,
chained-full-impeller-stem-granite-4-1-8b-iter09,granite-4-1-8b,impeller-stem+ibm-granite,DRUG-007,7d8c326253d4,Format dosages with mg/mcg unit abbreviations.,amlodipine five milligrams daily,amlodipine 5 mg daily,amlodipine 5 mg daily,276.57,210.86,2153,9,0.00010855,stop,,2026-05-06T08:27:40.786263+00:00,2026-05-06T08:27:41.062893+00:00,amlodipine five milligrams daily,impeller-stem-baseline,
chained-full-impeller-stem-granite-4-1-8b-iter09,granite-4-1-8b,impeller-stem+ibm-granite,ADDR-005,7d8c326253d4,Format on a single line with state abbreviation and ZIP.,warehouse is at one thousand industrial boulevard atlanta georgia three oh three oh nine,"warehouse is at 1000 Industrial Boulevard, Atlanta, GA 30309",warehouse is at 1000 Industrial Boulevard Atlanta GA 30309,1425.57,1336.71,2157,14,0.00010925,stop,,2026-05-06T08:27:39.705104+00:00,2026-05-06T08:27:41.130852+00:00,warehouse is at 1000 Industrial Boulevard Atlanta Georgia 30309,impeller-stem-baseline,
chained-full-impeller-stem-granite-4-1-8b-iter09,granite-4-1-8b,impeller-stem+ibm-granite,DRUG-011,7d8c326253d4,,insulin glargine twenty units at night,insulin glargine 20 units at night,insulin glargine 20 units at night,251.61,171.84,2136,11,0.0001079,stop,,2026-05-06T08:27:40.947823+00:00,2026-05-06T08:27:41.199480+00:00,insulin glargine twenty units at night,impeller-stem-baseline,
chained-full-impeller-stem-granite-4-1-8b-iter09,granite-4-1-8b,impeller-stem+ibm-granite,DRUG-010,7d8c326253d4,,warfarin two point five milligrams daily,warfarin 2.5 mg daily,warfarin 2.5 milligrams daily,327.75,196.94,2136,11,0.0001079,stop,,2026-05-06T08:27:40.909171+00:00,2026-05-06T08:27:41.236979+00:00,warfarin two point five milligrams daily,impeller-stem-baseline,
chained-full-impeller-stem-granite-4-1-8b-iter09,granite-4-1-8b,impeller-stem+ibm-granite,DRUG-012,7d8c326253d4,,acetaminophen six fifty milligrams every four hours as needed,acetaminophen 650 mg every 4 hours as needed,acetaminophen 650 milligrams every four hours as needed,269.51,164.10,2140,14,0.0001084,stop,,2026-05-06T08:27:40.968992+00:00,2026-05-06T08:27:41.238537+00:00,acetaminophen six fifty milligrams every four hours as needed,impeller-stem-baseline,
chained-full-impeller-stem-granite-4-1-8b-iter09,granite-4-1-8b,impeller-stem+ibm-granite,DRUG-013,7d8c326253d4,,furosemide forty milligrams in the morning,furosemide 40 mg in the morning,furosemide 40 mg in the morning,207.66,122.87,2137,11,0.00010795,stop,,2026-05-06T08:27:41.040919+00:00,2026-05-06T08:27:41.248646+00:00,furosemide forty milligrams in the morning,impeller-stem-baseline,
chained-full-impeller-stem-granite-4-1-8b-iter09,granite-4-1-8b,impeller-stem+ibm-granite,DRUG-015,7d8c326253d4,,prednisone ten milligrams taper over two weeks,prednisone 10 mg taper over 2 weeks,prednisone 10 milligrams taper over two weeks,329.19,184.52,2137,12,0.00010805,stop,,2026-05-06T08:27:41.063369+00:00,2026-05-06T08:27:41.392604+00:00,prednisone ten milligrams taper over two weeks,impeller-stem-baseline,
chained-full-impeller-stem-granite-4-1-8b-iter09,granite-4-1-8b,impeller-stem+ibm-granite,DRUG-014,7d8c326253d4,,hydrochlorothiazide twelve point five milligrams daily,hydrochlorothiazide 12.5 mg daily,hydrochlorothiazide 12.5 milligrams daily,336.92,175.72,2138,13,0.0001082,stop,,2026-05-06T08:27:41.056386+00:00,2026-05-06T08:27:41.393375+00:00,hydrochlorothiazide twelve point five milligrams daily,impeller-stem-baseline,
chained-full-impeller-stem-granite-4-1-8b-iter09,granite-4-1-8b,impeller-stem+ibm-granite,INT-001,7d8c326253d4,Render date ranges as 'Month Day to Month Day'.,from january fifth to january twelfth,from January 5 to January 12,January 5 to January 12,263.21,224.55,2152,8,0.0001084,stop,,2026-05-06T08:27:41.132173+00:00,2026-05-06T08:27:41.395408+00:00,from January 5 to January 12,impeller-stem-baseline,
chained-full-impeller-stem-granite-4-1-8b-iter09,granite-4-1-8b,impeller-stem+ibm-granite,INT-002,7d8c326253d4,,march tenth through march fifteenth,March 10 through March 15,March 10 through March 15,202.69,160.56,2134,8,0.0001075,stop,,2026-05-06T08:27:41.199902+00:00,2026-05-06T08:27:41.402624+00:00,March 10 through March 15,impeller-stem-baseline,
chained-full-impeller-stem-granite-4-1-8b-iter09,granite-4-1-8b,impeller-stem+ibm-granite,DRUG-009,7d8c326253d4,,metoprolol fifty milligrams twice a day,metoprolol 50 mg twice a day,metoprolol 50 mg twice a day,515.54,178.26,2137,11,0.00010795,stop,,2026-05-06T08:27:40.893169+00:00,2026-05-06T08:27:41.408745+00:00,metoprolol fifty milligrams twice a day,impeller-stem-baseline,
chained-full-impeller-stem-granite-4-1-8b-iter09,granite-4-1-8b,impeller-stem+ibm-granite,INT-004,7d8c326253d4,,the conference is october twentieth through october twenty third,the conference is October 20 through October 23,the conference is October 20 through October 23,309.36,230.40,2137,11,0.00010795,stop,,2026-05-06T08:27:41.239121+00:00,2026-05-06T08:27:41.548506+00:00,the conference is October 20 through October 23,impeller-stem-baseline,
chained-full-impeller-stem-granite-4-1-8b-iter09,granite-4-1-8b,impeller-stem+ibm-granite,INT-003,7d8c326253d4,Render date ranges as 'Month Day to Month Day'.,june first to june thirtieth,June 1 to June 30,June 1 to June 30,336.59,273.26,2151,8,0.00010835,stop,,2026-05-06T08:27:41.237438+00:00,2026-05-06T08:27:41.574061+00:00,June 1 to June 30,impeller-stem-baseline,
chained-full-impeller-stem-granite-4-1-8b-iter09,granite-4-1-8b,impeller-stem+ibm-granite,INT-009,7d8c326253d4,,q one of twenty twenty six through q two,Q1 of 2026 through Q2,Q1 2026 through Q2,222.52,156.93,2135,9,0.00010765,stop,,2026-05-06T08:27:41.403473+00:00,2026-05-06T08:27:41.626017+00:00,q January 2026 through q two,impeller-stem-baseline,
chained-full-impeller-stem-granite-4-1-8b-iter09,granite-4-1-8b,impeller-stem+ibm-granite,INT-005,7d8c326253d4,,vacation from august fifth to august nineteenth,vacation from August 5 to August 19,vacation from August 5 to August 19,407.90,340.45,2137,11,0.00010795,stop,,2026-05-06T08:27:41.248953+00:00,2026-05-06T08:27:41.656884+00:00,vacation from August 5 to August 19,impeller-stem-baseline,
chained-full-impeller-stem-granite-4-1-8b-iter09,granite-4-1-8b,impeller-stem+ibm-granite,INT-008,7d8c326253d4,,from monday the third to friday the seventh,from Monday the 3rd to Friday the 7th,from Monday March 3 to Friday March 7,297.81,216.40,2135,11,0.00010785,stop,,2026-05-06T08:27:41.397700+00:00,2026-05-06T08:27:41.695577+00:00,from Monday the third to Friday the seventh,impeller-stem-baseline,
chained-full-impeller-stem-granite-4-1-8b-iter09,granite-4-1-8b,impeller-stem+ibm-granite,INT-010,7d8c326253d4,,two thousand twenty four to two thousand twenty six,2024 to 2026,2024 to 2026,386.90,377.44,2133,7,0.00010735,stop,,2026-05-06T08:27:41.409442+00:00,2026-05-06T08:27:41.796388+00:00,2024 to 2026,impeller-stem-baseline,
chained-full-impeller-stem-granite-4-1-8b-iter09,granite-4-1-8b,impeller-stem+ibm-granite,MIXED-001,7d8c326253d4,"Format phones, dates, and currency in their conventional US styles.",call me at five five five eight six seven five three oh nine on january fifth about the twelve hundred dollar invoice,"call me at 555-867-5309 on January 5 about the $1,200 invoice","call me at 555-867-5309 on January 5 about the $1,200 invoice",303.01,144.44,2168,22,0.0001106,stop,,2026-05-06T08:27:41.548712+00:00,2026-05-06T08:27:41.851761+00:00,"call me at (555) 867-5309 on January 5 about the $1,200 invoice",impeller-stem-baseline,
chained-full-impeller-stem-granite-4-1-8b-iter09,granite-4-1-8b,impeller-stem+ibm-granite,MIXED-002,7d8c326253d4,"Format dates as 'Month Day', times in 12-hour, and use the % symbol.",the meeting on march tenth at three thirty discussed a forty percent uplift,the meeting on March 10 at 3:30 PM discussed a 40% uplift,the meeting on March 10 at 3:30 AM discussed a 40% uplift,288.84,208.89,2170,19,0.0001104,stop,,2026-05-06T08:27:41.574311+00:00,2026-05-06T08:27:41.863179+00:00,the meeting on March 10 at 03:30 discussed a 40% uplift,impeller-stem-baseline,
chained-full-impeller-stem-granite-4-1-8b-iter09,granite-4-1-8b,impeller-stem+ibm-granite,INT-006,7d8c326253d4,,between february tenth and february fourteenth,between February 10 and February 14,between February 10 and February 14,580.51,183.23,2135,9,0.00010765,stop,,2026-05-06T08:27:41.393914+00:00,2026-05-06T08:27:41.974486+00:00,between February 10 and February 14,impeller-stem-baseline,
chained-full-impeller-stem-granite-4-1-8b-iter09,granite-4-1-8b,impeller-stem+ibm-granite,MIXED-005,7d8c326253d4,"Format dates as 'Month Day', times in 12-hour, and use the % symbol.",at noon on june tenth the rate dropped two point five percent,at 12:00 PM on June 10 the rate dropped 2.5%,at noon on June 10 the rate dropped 2.5%,296.97,184.15,2167,15,0.00010985,stop,,2026-05-06T08:27:41.695849+00:00,2026-05-06T08:27:41.992873+00:00,at noon on June 10 the rate dropped 2.5%,impeller-stem-baseline,
chained-full-impeller-stem-granite-4-1-8b-iter09,granite-4-1-8b,impeller-stem+ibm-granite,MIXED-003,7d8c326253d4,,send the check for one thousand dollars to john at acme dot com by friday,"send the check for $1,000 to john@acme.com by Friday","send the check for $1,000 to john@acme.com by Friday",372.37,158.34,2144,17,0.0001089,stop,,2026-05-06T08:27:41.626274+00:00,2026-05-06T08:27:41.998675+00:00,"send the check for $1,000 to john@acme.com by friday",impeller-stem-baseline,
chained-full-impeller-stem-granite-4-1-8b-iter09,granite-4-1-8b,impeller-stem+ibm-granite,INT-007,7d8c326253d4,,the sale runs december first through december twenty fourth,the sale runs December 1 through December 24,the sale runs December 1 through December 24,605.04,464.88,2137,11,0.00010795,stop,,2026-05-06T08:27:41.395035+00:00,2026-05-06T08:27:42.000099+00:00,the sale runs December 1 through December 24,impeller-stem-baseline,
chained-full-impeller-stem-granite-4-1-8b-iter09,granite-4-1-8b,impeller-stem+ibm-granite,MIXED-006,7d8c326253d4,,the patient took metformin five hundred milligrams at eight a m on monday,the patient took metformin 500 mg at 8:00 AM on Monday,the patient took metformin 500 milligrams at 8:00 AM on Monday,293.01,152.82,2143,19,0.00010905,stop,,2026-05-06T08:27:41.796756+00:00,2026-05-06T08:27:42.089831+00:00,the patient took metformin five hundred milligrams at eight a m on monday,impeller-stem-baseline,
chained-full-impeller-stem-granite-4-1-8b-iter09,granite-4-1-8b,impeller-stem+ibm-granite,MIXED-004,7d8c326253d4,,our address is four five six oak avenue and the order id is one two three four five six seven,our address is 456 Oak Avenue and the order id is 1234567,our address is 456 Oak Avenue and the order id is 1234567,434.95,222.43,2143,17,0.00010885,stop,,2026-05-06T08:27:41.657197+00:00,2026-05-06T08:27:42.092172+00:00,our address is 456 Oak Avenue and the order id is 1234567,impeller-stem-baseline,
chained-full-impeller-stem-granite-4-1-8b-iter09,granite-4-1-8b,impeller-stem+ibm-granite,MIXED-007,7d8c326253d4,"Format invoice IDs as-is, currency with $, and dates as 'Month Day'.",invoice number i n v two oh two six oh oh four seven for forty seven dollars due march first,invoice number INV-2026-0047 for $47 due March 1,invoice number INV2O26OO47 for $47 due March 1,272.71,164.38,2166,16,0.0001099,stop,,2026-05-06T08:27:41.852223+00:00,2026-05-06T08:27:42.125024+00:00,invoice number INV2O26OO47 for $47 due March 1,impeller-stem-baseline,
chained-full-impeller-stem-granite-4-1-8b-iter09,granite-4-1-8b,impeller-stem+ibm-granite,MIXED-008,7d8c326253d4,,call eight hundred five five five three two one zero between nine a m and five p m,call 800-555-3210 between 9:00 AM and 5:00 PM,call 805-553-2100 between 9:00 AM and 5:00 PM,444.99,239.25,2141,21,0.00010915,stop,,2026-05-06T08:27:41.865062+00:00,2026-05-06T08:27:42.310099+00:00,call 805553210 between nine a m and five p m,impeller-stem-baseline,
chained-full-impeller-stem-granite-4-1-8b-iter09,granite-4-1-8b,impeller-stem+ibm-granite,MIXED-014,7d8c326253d4,,the credit card four one one one one one one one one one one one one two three four expires oh seven slash twenty eight,the credit card 4111 1111 1111 1234 expires 07/28,the credit card 4111111111111234 expires 07/2028,305.14,156.38,2144,17,0.0001089,stop,,2026-05-06T08:27:42.092494+00:00,2026-05-06T08:27:42.397682+00:00,the credit card 4111111111111234 expires 07/2028,impeller-stem-baseline,
chained-full-impeller-stem-granite-4-1-8b-iter09,granite-4-1-8b,impeller-stem+ibm-granite,MIXED-010,7d8c326253d4,,his ssn is one two three four five six seven eight nine and dob is january fifteenth nineteen ninety,"his ssn is 123-45-6789 and dob is January 15, 1990",his SSN is 123-45-6789 and DOB is 01/15/1990,428.02,184.18,2148,23,0.0001097,stop,,2026-05-06T08:27:41.993466+00:00,2026-05-06T08:27:42.421552+00:00,his ssn is 123-45-6789 and dob is 01/15/1990,impeller-stem-baseline,
